operator,category,case_index,dtype,backend,ok,latency_ms,speedup_vs_torch,bandwidth_GBs,tflops,roofline_utilization
jacobi_stencil_2d,Stencil/Conv,48,fp16,torch,True,0.7842,1.0,386.4300739607243,0.3864300739607243,0.059092588610686655
jacobi_stencil_2d,Stencil/Conv,48,fp16,triton,True,0.1197,6.551378446115288,2531.649657477026,2.531649657477026,0.38713791134921033
jacobi_stencil_2d,Stencil/Conv,48,fp16,cutile,True,0.0961,8.160249739854319,3153.3659105098855,3.1533659105098852,0.482210280837674
jacobi_stencil_2d,Stencil/Conv,48,fp16,tilelang,True,0.08065105,9.723369999522635,3757.4025880630197,3.7574025880630195,0.5745791032912835
jacobi_stencil_2d,Stencil/Conv,49,bf16,torch,True,0.7849,1.0,386.0854427315581,0.3860854427315581,0.0590398878691559
jacobi_stencil_2d,Stencil/Conv,49,bf16,triton,True,0.1197,6.557226399331663,2531.649657477026,2.531649657477026,0.38713791134921033
jacobi_stencil_2d,Stencil/Conv,49,bf16,cutile,True,0.096,8.176041666666666,3156.6506666666664,3.1566506666666667,0.4827125832135466
jacobi_stencil_2d,Stencil/Conv,49,bf16,tilelang,True,0.08071086999999999,9.72483632006445,3754.6177361240198,3.7546177361240196,0.5741532458824998
jacobi_stencil_2d,Stencil/Conv,50,fp32,torch,True,0.9799,1.0,618.5089580569447,0.30925447902847236,0.0945819124165741
jacobi_stencil_2d,Stencil/Conv,50,fp32,triton,True,0.1634,5.996940024479804,3709.1611260709915,1.854580563035496,0.5672020561627965
jacobi_stencil_2d,Stencil/Conv,50,fp32,cutile,True,0.145,6.757931034482759,4179.840882758621,2.08992044137931,0.6391780412206962
jacobi_stencil_2d,Stencil/Conv,50,fp32,tilelang,True,0.11358278999999999,8.627187270184155,5335.992609443737,2.6679963047218687,0.8159758707899406
jacobi_stencil_2d,Stencil/Conv,51,fp16,torch,True,0.8748,1.0,388.36148148148146,0.3883614814814814,0.05938793795783733
jacobi_stencil_2d,Stencil/Conv,51,fp16,triton,True,0.1314,6.657534246575343,2585.5298630136986,2.585529863013699,0.3953772307877938
jacobi_stencil_2d,Stencil/Conv,51,fp16,cutile,True,0.1074,8.145251396648046,3163.301899441341,3.1633018994413407,0.483729684595122
jacobi_stencil_2d,Stencil/Conv,51,fp16,tilelang,True,0.08747883000000001,10.000133746644758,3883.6667568599164,3.8836667568599164,0.5938873225158143
jacobi_stencil_2d,Stencil/Conv,52,bf16,torch,True,0.8752,1.0,388.1839853747715,0.3881839853747715,0.059360795390214924
jacobi_stencil_2d,Stencil/Conv,52,bf16,triton,True,0.1314,6.660578386605784,2585.5298630136986,2.585529863013699,0.3953772307877938
jacobi_stencil_2d,Stencil/Conv,52,bf16,cutile,True,0.1074,8.148975791433893,3163.301899441341,3.1633018994413407,0.483729684595122
jacobi_stencil_2d,Stencil/Conv,52,bf16,tilelang,True,0.08749066,10.003353500819403,3883.141629060748,3.883141629060748,0.5938070203781307
jacobi_stencil_2d,Stencil/Conv,53,fp32,torch,True,1.0968,1.0,619.5087964989059,0.30975439824945294,0.09473480693930726
jacobi_stencil_2d,Stencil/Conv,53,fp32,triton,True,0.1825,6.00986301369863,3723.163002739726,1.8615815013698631,0.5693432123344231
jacobi_stencil_2d,Stencil/Conv,53,fp32,cutile,True,0.1615,6.791331269349845,4207.28946130031,2.1036447306501547,0.6433754566627381
jacobi_stencil_2d,Stencil/Conv,53,fp32,tilelang,True,0.1264305,8.675121904920095,5374.314330798344,2.6871571653991717,0.8218359988375606
jacobi_stencil_2d,Stencil/Conv,54,fp16,torch,True,0.9721,1.0,389.4002016253472,0.3894002016253472,0.05954677824041154
jacobi_stencil_2d,Stencil/Conv,54,fp16,triton,True,0.1484,6.550539083557951,2550.7812398921833,2.550781239892183,0.3900634981637739
jacobi_stencil_2d,Stencil/Conv,54,fp16,cutile,True,0.1191,8.162048698572628,3178.303408900084,3.178303408900084,0.48602370384134386
jacobi_stencil_2d,Stencil/Conv,54,fp16,tilelang,True,0.09925266,9.794195943967647,3813.8618753391593,3.813861875339159,0.5832128139185796
jacobi_stencil_2d,Stencil/Conv,55,bf16,torch,True,0.9736,1.0,388.8002629416598,0.3888002629416598,0.05945503608001648
jacobi_stencil_2d,Stencil/Conv,55,bf16,triton,True,0.1484,6.560646900269542,2550.7812398921833,2.550781239892183,0.3900634981637739
jacobi_stencil_2d,Stencil/Conv,55,bf16,cutile,True,0.119,8.181512605042018,3180.97425210084,3.18097425210084,0.4864321271218828
jacobi_stencil_2d,Stencil/Conv,55,bf16,tilelang,True,0.09933927000000001,9.800756538678007,3810.5367192652006,3.8105367192652007,0.5827043336185583
jacobi_stencil_2d,Stencil/Conv,56,fp32,torch,True,1.2193,1.0,620.9069728532764,0.3104534864266382,0.09494861498811458
jacobi_stencil_2d,Stencil/Conv,56,fp32,triton,True,0.2027,6.015293537247164,3734.937701036014,1.867468850518007,0.5711437901085749
jacobi_stencil_2d,Stencil/Conv,56,fp32,cutile,True,0.1792,6.804129464285714,4224.731428571428,2.112365714285714,0.6460426688337506
jacobi_stencil_2d,Stencil/Conv,56,fp32,tilelang,True,0.14030349,8.69044668810448,5395.958945853735,2.697979472926867,0.8251458766635676
jacobi_stencil_2d,Stencil/Conv,57,fp16,torch,True,1.0746,1.0,390.31304671505677,0.3903130467150568,0.0596863698068717
jacobi_stencil_2d,Stencil/Conv,57,fp16,triton,True,0.1611,6.670391061452515,2603.5406579764126,2.6035406579764127,0.39813142765030624
jacobi_stencil_2d,Stencil/Conv,57,fp16,cutile,True,0.1314,8.178082191780822,3192.012176560122,3.192012176560122,0.488120038009622
jacobi_stencil_2d,Stencil/Conv,57,fp16,tilelang,True,0.10608367,10.129740043872916,3953.7696989555507,3.9537696989555506,0.6046074103060756
jacobi_stencil_2d,Stencil/Conv,58,bf16,torch,True,1.0759,1.0,389.84143507760945,0.38984143507760943,0.05961425131932738
jacobi_stencil_2d,Stencil/Conv,58,bf16,triton,True,0.1611,6.678460583488517,2603.5406579764126,2.6035406579764127,0.39813142765030624
jacobi_stencil_2d,Stencil/Conv,58,bf16,cutile,True,0.1313,8.194211728865195,3194.4432597105865,3.1944432597105865,0.48849179736834974
jacobi_stencil_2d,Stencil/Conv,58,bf16,tilelang,True,0.10627696,10.12354888585447,3946.5788257398403,3.94657882573984,0.6035077875248249
jacobi_stencil_2d,Stencil/Conv,59,fp32,torch,True,1.3514,1.0,620.7346455527602,0.3103673227763801,0.09492226283034531
jacobi_stencil_2d,Stencil/Conv,59,fp32,triton,True,0.2233,6.0519480519480515,3756.653828929691,1.8783269144648456,0.5744646036226092
jacobi_stencil_2d,Stencil/Conv,59,fp32,cutile,True,0.1982,6.8183652875882945,4232.395560040363,2.1161977800201814,0.647214661901759
jacobi_stencil_2d,Stencil/Conv,59,fp32,tilelang,True,0.15464035,8.738986946162498,5424.591964516376,2.712295982258188,0.8295244157745933
kl_divergence,Reduction/Norm,0,fp32,torch,True,0.0116,1.0,361.7544827586207,0.18078896551724138,0.05531921625204463
kl_divergence,Reduction/Norm,0,fp32,triton,True,0.0028,4.142857142857142,1498.6971428571428,0.7489828571428572,0.22917961018704205
kl_divergence,Reduction/Norm,0,fp32,cutile,True,0.0031,3.7419354838709675,1353.661935483871,0.6765006451612903,0.2070009382334573
kl_divergence,Reduction/Norm,0,fp32,tilelang,True,0.00300732,3.8572549645531566,1395.3792745700491,0.6973491347778088,0.21338032152338884
kl_divergence,Reduction/Norm,1,fp32,torch,True,0.0148,1.0,566.9362162162162,0.2833989189189189,0.08669544854515951
kl_divergence,Reduction/Norm,1,fp32,triton,True,0.0041,3.6097560975609753,2046.5014634146337,1.023000975609756,0.31294942401667336
kl_divergence,Reduction/Norm,1,fp32,cutile,True,0.0041,3.6097560975609753,2046.5014634146337,1.023000975609756,0.31294942401667336
kl_divergence,Reduction/Norm,1,fp32,tilelang,True,0.0034710500000000003,4.263839472205817,2417.325016925714,1.2083674968669422,0.3696554755674395
kl_divergence,Reduction/Norm,2,fp32,torch,True,0.0223,1.0,752.4333632286996,0.37617076233183855,0.11506152907433397
kl_divergence,Reduction/Norm,2,fp32,triton,True,0.0062,3.5967741935483875,2706.3329032258066,1.3530012903225805,0.41385033844478186
kl_divergence,Reduction/Norm,2,fp32,cutile,True,0.0057,3.9122807017543857,2943.730526315789,1.4716856140350876,0.45015299971186795
kl_divergence,Reduction/Norm,2,fp32,tilelang,True,0.00568767,3.920761928874214,2950.112084561868,1.474876003706263,0.45112886267270214
kl_divergence,Reduction/Norm,3,fp32,torch,True,0.0245,1.0,1369.652244897959,0.6847843265306122,0.20944616400556
kl_divergence,Reduction/Norm,3,fp32,triton,True,0.0117,2.094017094017094,2868.075213675214,1.4339500854700855,0.4385838477039504
kl_divergence,Reduction/Norm,3,fp32,cutile,True,0.0096,2.5520833333333335,3495.466666666667,1.7476266666666667,0.5345240643891896
kl_divergence,Reduction/Norm,3,fp32,tilelang,True,0.009867850000000001,2.4828103386249283,3400.586753953495,1.7001896056385128,0.5200151013783367
kl_divergence,Reduction/Norm,4,fp32,torch,True,0.0439,1.0,1528.722369020501,0.7643378587699317,0.2337710445943819
kl_divergence,Reduction/Norm,4,fp32,triton,True,0.0246,1.7845528455284554,2728.0858536585365,1.364001300813008,0.41717678283306364
kl_divergence,Reduction/Norm,4,fp32,cutile,True,0.0187,2.3475935828877006,3588.8188235294115,1.794354652406417,0.5487994041547254
kl_divergence,Reduction/Norm,4,fp32,tilelang,True,0.02014651,2.1790374610788668,3331.143309684903,1.6655208271804895,0.5093958634866965
kl_divergence,Reduction/Norm,5,fp32,torch,True,0.0126,1.0,666.087619047619,0.3328812698412698,0.10185760452757424
kl_divergence,Reduction/Norm,5,fp32,triton,True,0.0038,3.3157894736842106,2208.6063157894737,1.1037642105263157,0.3377383729072198
kl_divergence,Reduction/Norm,5,fp32,cutile,True,0.0039,3.230769230769231,2151.975384615385,1.0754625641025641,0.32907841462754756
kl_divergence,Reduction/Norm,5,fp32,tilelang,True,0.0036466999999999997,3.4551786546740892,2301.4517234760197,1.1501642580963611,0.35193622097990934
kl_divergence,Reduction/Norm,6,fp32,torch,True,0.0179,1.0,937.503463687151,0.46863731843575424,0.14336230597411856
kl_divergence,Reduction/Norm,6,fp32,triton,True,0.0061,2.934426229508196,2751.0347540983607,1.3751816393442622,0.4206861109732331
kl_divergence,Reduction/Norm,6,fp32,cutile,True,0.0061,2.934426229508196,2751.0347540983607,1.3751816393442622,0.4206861109732331
kl_divergence,Reduction/Norm,6,fp32,tilelang,True,0.0048655799999999996,3.67890364560854,3448.984910329293,1.7240715392615062,0.5274161100910317
kl_divergence,Reduction/Norm,7,fp32,torch,True,0.0307,1.0,1093.111661237785,0.5464891205211726,0.16715779142395096
kl_divergence,Reduction/Norm,7,fp32,triton,True,0.0095,3.2315789473684213,3532.4766315789475,1.7660227368421053,0.5401835996542416
kl_divergence,Reduction/Norm,7,fp32,cutile,True,0.0095,3.2315789473684213,3532.4766315789475,1.7660227368421053,0.5401835996542416
kl_divergence,Reduction/Norm,7,fp32,tilelang,True,0.00953917,3.2183093497652315,3517.971479698968,1.7587710461182684,0.5379654830258078
kl_divergence,Reduction/Norm,8,fp32,torch,True,0.0447,1.0,1501.4085011185684,0.7506584340044744,0.22959422899938348
kl_divergence,Reduction/Norm,8,fp32,triton,True,0.0181,2.469613259668508,3707.8983425414363,1.8538360220994472,0.5670089522802453
kl_divergence,Reduction/Norm,8,fp32,cutile,True,0.0181,2.469613259668508,3707.8983425414363,1.8538360220994472,0.5670089522802453
kl_divergence,Reduction/Norm,8,fp32,tilelang,True,0.01763804,2.534295193797043,3805.0123483108096,1.9023900614807538,0.5818595510766752
kl_divergence,Reduction/Norm,9,fp32,torch,True,0.0914,1.0,1468.5101094091904,0.734232647702407,0.22456343233464696
kl_divergence,Reduction/Norm,9,fp32,triton,True,0.0343,2.664723032069971,3913.1727113702623,1.9565266472303209,0.5983993503028202
kl_divergence,Reduction/Norm,9,fp32,cutile,True,0.032,2.8562499999999997,4194.432,2.097152,0.6414093036058354
kl_divergence,Reduction/Norm,9,fp32,tilelang,True,0.03377244,2.7063487269501403,3974.300465112974,1.98708959139464,0.6077469592184258
kl_divergence,Reduction/Norm,10,fp32,torch,True,0.017,1.0,987.3769411764706,0.49344752941176473,0.15098891965263947
kl_divergence,Reduction/Norm,10,fp32,triton,True,0.0064,2.65625,2622.72,1.31072,0.40106431782732355
kl_divergence,Reduction/Norm,10,fp32,cutile,True,0.0064,2.65625,2622.72,1.31072,0.40106431782732355
kl_divergence,Reduction/Norm,10,fp32,tilelang,True,0.00512354,3.3180184013396987,3276.134859882034,1.6372679826838474,0.500984013805859
kl_divergence,Reduction/Norm,11,fp32,torch,True,0.0259,1.0,1295.8542084942085,0.6477689575289575,0.19816102524607893
kl_divergence,Reduction/Norm,11,fp32,triton,True,0.0107,2.4205607476635516,3136.6938317757013,1.5679641121495327,0.4796607994274247
kl_divergence,Reduction/Norm,11,fp32,cutile,True,0.0105,2.4666666666666663,3196.4403809523806,1.597830095238095,0.4887971956069946
kl_divergence,Reduction/Norm,11,fp32,tilelang,True,0.00894816,2.89444980867575,3750.784965847727,1.874934735185781,0.5735671416105036
kl_divergence,Reduction/Norm,12,fp32,torch,True,0.0523,1.0,1283.3089101338433,0.641576137667304,0.19624260790498263
kl_divergence,Reduction/Norm,12,fp32,triton,True,0.0193,2.709844559585492,3477.5676683937822,1.7385716062176164,0.5317869633901859
kl_divergence,Reduction/Norm,12,fp32,cutile,True,0.0193,2.709844559585492,3477.5676683937822,1.7385716062176164,0.5317869633901859
kl_divergence,Reduction/Norm,12,fp32,tilelang,True,0.017566369999999998,2.977279881956261,3820.769800476707,1.910151727420065,0.5842691684981355
kl_divergence,Reduction/Norm,13,fp32,torch,True,0.0959,1.0,1399.644629822732,0.6997796037539102,0.21403257635604672
kl_divergence,Reduction/Norm,13,fp32,triton,True,0.0337,2.8456973293768546,3982.9649851632053,1.9913609495548963,0.6090719309360499
kl_divergence,Reduction/Norm,13,fp32,cutile,True,0.0323,2.969040247678018,4155.6012383900925,2.0776738080495356,0.6354713335153214
kl_divergence,Reduction/Norm,13,fp32,tilelang,True,0.03127737,3.0661145742113227,4291.470798216091,2.145604441805689,0.6562484017212726
kl_divergence,Reduction/Norm,14,fp32,torch,True,0.1987,1.0,1350.9997382989434,0.6754792551585305,0.20659383709498474
kl_divergence,Reduction/Norm,14,fp32,triton,True,0.0633,3.139020537124803,4240.815924170617,2.1203432543443923,0.648502297484573
kl_divergence,Reduction/Norm,14,fp32,cutile,True,0.0569,3.492091388400703,4717.814551845343,2.358835289982425,0.7214445594160538
kl_divergence,Reduction/Norm,14,fp32,tilelang,True,0.058753410000000006,3.381931363643403,4568.988387227226,2.284424478511119,0.6986861772069647
kl_divergence,Reduction/Norm,15,fp32,torch,True,0.0246,1.0,1364.6673170731706,0.682000650406504,0.2086838726906399
kl_divergence,Reduction/Norm,15,fp32,triton,True,0.0111,2.2162162162162162,3024.397837837838,1.5114609009009008,0.46248858271979654
kl_divergence,Reduction/Norm,15,fp32,cutile,True,0.0118,2.0847457627118646,2844.984406779661,1.4217979661016948,0.4350528193381137
kl_divergence,Reduction/Norm,15,fp32,tilelang,True,0.00849152,2.8970078384082,3953.4519143804637,1.9757612300271326,0.6045588149341626
kl_divergence,Reduction/Norm,16,fp32,torch,True,0.0456,1.0,1472.0449122807017,0.7358428070175438,0.22510397166111595
kl_divergence,Reduction/Norm,16,fp32,triton,True,0.0199,2.291457286432161,3373.1280402010043,1.6861523618090448,0.5158161360676827
kl_divergence,Reduction/Norm,16,fp32,cutile,True,0.0183,2.4918032786885247,3668.046338797814,1.8335755191256828,0.5609148146309775
kl_divergence,Reduction/Norm,16,fp32,tilelang,True,0.01609447,2.833271303745945,4170.702607790129,2.0848423091906723,0.6377806232666803
kl_divergence,Reduction/Norm,17,fp32,torch,True,0.0993,1.0,1351.803746223565,0.6758193756294059,0.20671678536617505
kl_divergence,Reduction/Norm,17,fp32,triton,True,0.0353,2.813031161473088,3802.6660623229463,1.9011009631728046,0.5815007588345944
kl_divergence,Reduction/Norm,17,fp32,cutile,True,0.0332,2.9909638554216866,4043.196144578313,2.0213513253012048,0.6182824333391922
kl_divergence,Reduction/Norm,17,fp32,tilelang,True,0.03092603,3.2108873980915105,4340.48961344214,2.1699799165945324,0.663744321106239
kl_divergence,Reduction/Norm,18,fp32,torch,True,0.2006,1.0,1338.2444666001995,0.6690813958125624,0.20464331079306963
kl_divergence,Reduction/Norm,18,fp32,triton,True,0.0575,3.488695652173913,4668.727652173913,2.334221356521739,0.7139382286102568
kl_divergence,Reduction/Norm,18,fp32,cutile,True,0.0547,3.6672760511883,4907.711882998172,2.4537061791590493,0.7504835127073083
kl_divergence,Reduction/Norm,18,fp32,tilelang,True,0.05398486,3.7158566309146672,4972.7245750012125,2.486210541251751,0.7604252033827589
kl_divergence,Reduction/Norm,19,fp32,torch,True,0.3748,1.0,1432.4634364994663,0.7162098612593383,0.21905120293902594
kl_divergence,Reduction/Norm,19,fp32,triton,True,0.1012,3.703557312252965,5305.21043478261,2.6525242687747035,0.8112686844026377
kl_divergence,Reduction/Norm,19,fp32,cutile,True,0.0932,4.021459227467811,5760.59330472103,2.880208755364807,0.8809054813470699
kl_divergence,Reduction/Norm,19,fp32,tilelang,True,0.09687043,3.869085746806327,5542.323864981296,2.771077365920643,0.8475278871121655
l2_norm,Reduction/Norm,0,fp16,torch,True,0.0168,1.0,249.66095238095238,0.1872457142857143,0.03817796011575258
l2_norm,Reduction/Norm,0,fp16,triton,True,0.0029,5.793103448275862,1446.3117241379312,1.0847337931034484,0.2211688723947046
l2_norm,Reduction/Norm,0,fp16,cutile,True,0.0033,5.090909090909091,1271.0012121212121,0.953250909090909,0.19436052422564945
l2_norm,Reduction/Norm,0,fp16,tilelang,True,0.00241087,6.968438779361807,1739.7470622638302,1.3048102966978727,0.26604077778753865
l2_norm,Reduction/Norm,1,bf16,torch,True,0.0169,1.0,248.18366863905328,0.18613775147929,0.03795205502631026
l2_norm,Reduction/Norm,1,bf16,triton,True,0.0038,4.447368421052631,1103.7642105263158,0.8278231578947368,0.168786771038064
l2_norm,Reduction/Norm,1,bf16,cutile,True,0.0031,5.451612903225806,1353.0012903225806,1.0147509677419355,0.2068999128853688
l2_norm,Reduction/Norm,1,bf16,tilelang,True,0.0025440500000000004,6.642951199858492,1648.6719993710813,1.2365039995283111,0.25211364947412324
l2_norm,Reduction/Norm,2,fp32,torch,True,0.0107,1.0,783.9820560747663,0.2939932710280374,0.11988593083077445
l2_norm,Reduction/Norm,2,fp32,triton,True,0.0036,2.9722222222222223,2330.1688888888893,0.8738133333333333,0.35632762774702403
l2_norm,Reduction/Norm,2,fp32,cutile,True,0.0034,3.1470588235294117,2467.2376470588238,0.925214117647059,0.3772880764380255
l2_norm,Reduction/Norm,2,fp32,tilelang,True,0.0026989,3.9645781614731925,3108.158138500871,1.1655593019378263,0.47529714323957406
l2_norm,Reduction/Norm,3,fp16,torch,True,0.0238,1.0,352.4625210084033,0.26434689075630247,0.053898296634003626
l2_norm,Reduction/Norm,3,fp16,triton,True,0.0029,8.206896551724139,2892.6234482758623,2.169467586206897,0.4423377447894092
l2_norm,Reduction/Norm,3,fp16,cutile,True,0.0033,7.212121212121213,2542.0024242424242,1.906501818181818,0.3887210484512989
l2_norm,Reduction/Norm,3,fp16,tilelang,True,0.0028575500000000004,8.328813144126961,2935.594477786915,2.2016958583401864,0.44890884145134347
l2_norm,Reduction/Norm,4,bf16,torch,True,0.0241,1.0,348.075020746888,0.261056265560166,0.05322736348088326
l2_norm,Reduction/Norm,4,bf16,triton,True,0.0029,8.310344827586208,2892.6234482758623,2.169467586206897,0.4423377447894092
l2_norm,Reduction/Norm,4,bf16,cutile,True,0.0033,7.303030303030303,2542.0024242424242,1.906501818181818,0.3887210484512989
l2_norm,Reduction/Norm,4,bf16,tilelang,True,0.00267709,9.002312212140794,3133.48001001087,2.3501100075081527,0.47916934428401237
l2_norm,Reduction/Norm,5,fp32,torch,True,0.0157,1.0,1068.6124840764332,0.40072968152866245,0.16341139616424033
l2_norm,Reduction/Norm,5,fp32,triton,True,0.0041,3.8292682926829262,4092.003902439024,1.5345014634146341,0.6257460779947739
l2_norm,Reduction/Norm,5,fp32,cutile,True,0.0042,3.738095238095238,3994.575238095238,1.4979657142857143,0.6108473618520412
l2_norm,Reduction/Norm,5,fp32,tilelang,True,0.0038099699999999998,4.120767355123531,4403.50343965963,1.6513137898723613,0.6733803467687601
l2_norm,Reduction/Norm,6,fp16,torch,True,0.0309,1.0,407.2139805825243,0.3054104854368932,0.06227084756744109
l2_norm,Reduction/Norm,6,fp16,triton,True,0.0042,7.357142857142858,2995.9314285714286,2.2469485714285717,0.45813552138903096
l2_norm,Reduction/Norm,6,fp16,cutile,True,0.0041,7.536585365853658,3069.0029268292683,2.3017521951219506,0.4693095584960803
l2_norm,Reduction/Norm,6,fp16,tilelang,True,0.00315165,9.804388177621245,3992.4839369853885,2.9943629527390416,0.6105275617006741
l2_norm,Reduction/Norm,7,bf16,torch,True,0.031,1.0,405.9003870967742,0.30442529032258064,0.06206997386561063
l2_norm,Reduction/Norm,7,bf16,triton,True,0.0041,7.560975609756097,3069.0029268292683,2.3017521951219506,0.4693095584960803
l2_norm,Reduction/Norm,7,bf16,cutile,True,0.004,7.75,3145.728,2.359296,0.4810422974584824
l2_norm,Reduction/Norm,7,bf16,tilelang,True,0.00320001,9.687469726657104,3932.1477120383997,2.9491107840288,0.6013009927575006
l2_norm,Reduction/Norm,8,fp32,torch,True,0.0208,1.0,1209.8953846153847,0.4537107692307693,0.1850162682532625
l2_norm,Reduction/Norm,8,fp32,triton,True,0.0055,3.7818181818181817,4575.604363636363,1.7158516363636365,0.6996978872123382
l2_norm,Reduction/Norm,8,fp32,cutile,True,0.0055,3.7818181818181817,4575.604363636363,1.7158516363636365,0.6996978872123382
l2_norm,Reduction/Norm,8,fp32,tilelang,True,0.00577312,3.602904495316224,4359.137520093122,1.6346765700349206,0.6665959445963119
l2_norm,Reduction/Norm,9,fp16,torch,True,0.0366,1.0,458.3938797814207,0.34379540983606555,0.07009723824531619
l2_norm,Reduction/Norm,9,fp16,triton,True,0.0046,7.9565217391304355,3647.220869565217,2.7354156521739132,0.5577301999518637
l2_norm,Reduction/Norm,9,fp16,cutile,True,0.0058,6.310344827586207,2892.6234482758623,2.169467586206897,0.4423377447894092
l2_norm,Reduction/Norm,9,fp16,tilelang,True,0.0039971,9.156638562958145,4197.347076630557,3.1480103074729175,0.6418550748739268
l2_norm,Reduction/Norm,10,bf16,torch,True,0.0376,1.0,446.20255319148936,0.334651914893617,0.06823294999411098
l2_norm,Reduction/Norm,10,bf16,triton,True,0.005,7.5200000000000005,3355.4431999999997,2.5165824,0.5131117839557146
l2_norm,Reduction/Norm,10,bf16,cutile,True,0.0059,6.372881355932204,2843.5959322033896,2.132696949152542,0.4348404948777242
l2_norm,Reduction/Norm,10,bf16,tilelang,True,0.00404096,9.30471967057333,4151.789673740894,3.1138422553056704,0.6348884719914509
l2_norm,Reduction/Norm,11,fp32,torch,True,0.0244,1.0,1375.1816393442623,0.5156931147540983,0.2102917147359486
l2_norm,Reduction/Norm,11,fp32,triton,True,0.0079,3.088607594936709,4247.396455696202,1.592773670886076,0.6495085872857147
l2_norm,Reduction/Norm,11,fp32,cutile,True,0.007,3.4857142857142858,4793.490285714286,1.7975588571428571,0.7330168342224495
l2_norm,Reduction/Norm,11,fp32,tilelang,True,0.00679936,3.588573042168675,4934.939759036144,1.8506024096385543,0.7546471784928502
l2_norm,Reduction/Norm,12,fp16,torch,True,0.0447,1.0,469.16152125279643,0.35187114093959737,0.07174381766718606
l2_norm,Reduction/Norm,12,fp16,triton,True,0.0057,7.842105263157894,3679.214035087719,2.759410526315789,0.56262257012688
l2_norm,Reduction/Norm,12,fp16,cutile,True,0.0065,6.8769230769230765,3226.3876923076923,2.4197907692307696,0.4933767153420333
l2_norm,Reduction/Norm,12,fp16,tilelang,True,0.00465433,9.603960183313172,4505.808569654494,3.3793564272408703,0.6890247682745348
l2_norm,Reduction/Norm,13,bf16,torch,True,0.0449,1.0,467.071714922049,0.35030378619153674,0.07142424609628543
l2_norm,Reduction/Norm,13,bf16,triton,True,0.0057,7.87719298245614,3679.214035087719,2.759410526315789,0.56262257012688
l2_norm,Reduction/Norm,13,bf16,cutile,True,0.0066,6.803030303030304,3177.5030303030303,2.3831272727272723,0.4859013105641236
l2_norm,Reduction/Norm,13,bf16,tilelang,True,0.00438909,10.229910983825805,4778.1020667154235,3.5835765500365677,0.7306636796518677
l2_norm,Reduction/Norm,14,fp32,torch,True,0.0297,1.0,1412.223569023569,0.5295838383838384,0.21595613802849942
l2_norm,Reduction/Norm,14,fp32,triton,True,0.0086,3.453488372093023,4877.097674418605,1.8289116279069766,0.7458020115635385
l2_norm,Reduction/Norm,14,fp32,cutile,True,0.0085,3.4941176470588236,4934.4752941176475,1.8504282352941177,0.7545761528760508
l2_norm,Reduction/Norm,14,fp32,tilelang,True,0.00832575,3.5672461940365734,5037.749151728073,1.8891559318980273,0.7703687114610015
l2_norm,Reduction/Norm,15,fp16,torch,True,0.0504,1.0,499.32190476190476,0.3744914285714286,0.07635592023150516
l2_norm,Reduction/Norm,15,fp16,triton,True,0.0062,8.129032258064516,4059.0038709677424,3.0442529032258068,0.6206997386561064
l2_norm,Reduction/Norm,15,fp16,cutile,True,0.0078,6.461538461538462,3226.3876923076923,2.419790769230769,0.4933767153420332
l2_norm,Reduction/Norm,15,fp16,tilelang,True,0.00488612,10.3149329120038,5150.471949112997,3.862853961834748,0.7876061946222891
l2_norm,Reduction/Norm,16,bf16,torch,True,0.0508,1.0,495.39023622047245,0.3715426771653544,0.07575469251314684
l2_norm,Reduction/Norm,16,bf16,triton,True,0.0061,8.327868852459016,4125.544918032787,3.0941586885245904,0.6308751442078459
l2_norm,Reduction/Norm,16,bf16,cutile,True,0.0076,6.684210526315789,3311.2926315789473,2.4834694736842104,0.506360313114192
l2_norm,Reduction/Norm,16,bf16,tilelang,True,0.00537411,9.452727986587547,4682.789150203475,3.512091862652607,0.7160885020343573
l2_norm,Reduction/Norm,17,fp32,torch,True,0.0337,1.0,1493.5207121661722,0.5600702670623146,0.2283880344016534
l2_norm,Reduction/Norm,17,fp32,triton,True,0.0101,3.336633663366337,4983.331485148515,1.868749306930693,0.7620472038946257
l2_norm,Reduction/Norm,17,fp32,cutile,True,0.0097,3.4742268041237114,5188.829690721649,1.9458111340206183,0.7934718308593524
l2_norm,Reduction/Norm,17,fp32,tilelang,True,0.00936735,3.5976023101517507,5373.093564348509,2.0149100866306906,0.8216493201744057
l2_norm,Reduction/Norm,18,fp16,torch,True,0.0579,1.0,507.08338514680486,0.38031253886010363,0.0775427998205959
l2_norm,Reduction/Norm,18,fp16,triton,True,0.0077,7.51948051948052,3813.003636363636,2.8597527272727272,0.5830815726769484
l2_norm,Reduction/Norm,18,fp16,cutile,True,0.009,6.433333333333334,3262.2364444444447,2.4466773333333336,0.4988586788458337
l2_norm,Reduction/Norm,18,fp16,tilelang,True,0.00640648,9.037724304142056,4582.879834167905,3.4371598756259285,0.7008104465498218
l2_norm,Reduction/Norm,19,bf16,torch,True,0.0581,1.0,505.3378313253013,0.37900337349397595,0.07727587107766787
l2_norm,Reduction/Norm,19,bf16,triton,True,0.0077,7.545454545454545,3813.003636363636,2.8597527272727272,0.5830815726769484
l2_norm,Reduction/Norm,19,bf16,cutile,True,0.0091,6.384615384615384,3226.387692307692,2.419790769230769,0.4933767153420332
l2_norm,Reduction/Norm,19,bf16,tilelang,True,0.006573399999999999,8.838652752000488,4466.505613533332,3.3498792101499983,0.6830145905638638
